"true_model","noise_type","time_sampling","noise_parameter","distinct_model_parameters","distinct_runs","run_no","maximum_SM","slope_param_SM","midpoint_SM","final_asymptoteIntensity_ratio_DSM","maximum_DSM","slope1_param_DSM","midpoint1_param_DSM","slope2_param_DSM","midPoint_distance_param_DSM","n_samples","t_min","t_max"
"SM","additive","uniform",1.2,8,1,198,11.9607381273061,0.499460324650116,19.0895047131926,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.2,9,1,199,6.85413990621455,1.61966135478797,21.8467289507389,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.2,10,1,200,15.3847827443387,1.87176207285294,14.9232151452452,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,1,1,201,11.8682260531699,0.480777574391932,7.20571056939662,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,2,1,202,7.32149291746318,0.94077720313837,11.9704090487212,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,3,1,203,14.5958533414407,7.22937783122051,20.2878672983497,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,4,1,204,0.308320609480143,0.817633963553968,25.3393751364201,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,5,1,205,11.8564895018935,0.668018561623806,17.7859963271767,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,6,1,206,10.5054319502786,0.477490523628062,21.7709346972406,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,7,1,207,9.03923675499391,6.4627717536298,13.9947639629245,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,8,1,208,14.4131577004446,1.54512049985587,23.2034950554371,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,9,1,209,11.6083057232434,0.284693441022958,3.83786504901946,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.35,10,1,210,5.28788824074436,0.52911646466667,10.5184862092137,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,1,1,211,15.1353458710248,1.26658971241088,7.88106045126915,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,2,1,212,14.7858459088253,2.76401508627704,19.3407881800085,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,3,1,213,3.62063846543897,1.85631942194682,22.8718378655612,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,4,1,214,16.9860284444643,0.969995821628034,21.2210447341204,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,5,1,215,9.25384358421434,0.686145352926584,20.9876356869936,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,6,1,216,0.986299106967635,0.113823814334134,22.4396660663188,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,7,1,217,3.09842768718954,1.81444577609368,6.53662571869791,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,8,1,218,16.9042173633818,0.501054454215853,19.153257407248,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,9,1,219,6.59006483529229,1.20923305757728,4.21929164417088,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","uniform",1.5,10,1,220,13.9500070591457,0.355131581276094,4.40329904481769,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,1,1,221,17.7273116745986,2.28576601433491,15.8613586295396,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,2,1,222,17.7259263068438,1.89313883477024,15.9922500941902,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,3,1,223,3.08905274586286,0.855905394392033,16.4432718604803,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,4,1,224,9.87940749565605,1.48841486310233,23.7453640904278,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,5,1,225,3.98343336398248,3.90118744322369,6.4082349780947,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,6,1,226,15.6334651500685,0.750070846466371,10.1790228355676,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,7,1,227,4.43371686262544,1.74919239708051,18.3413006030023,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,8,1,228,7.58706336966716,0.381522892507728,13.058388473466,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,9,1,229,16.1834913567407,2.15927780079242,13.1315288878977,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0,10,1,230,18.2239279399859,4.35704225583781,12.9646041747183,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,1,1,231,2.72440648272168,0.439846340692706,12.6404216196388,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,2,1,232,13.3974744200474,0.329101489530315,16.9298217315227,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,3,1,233,17.6072078272235,3.06212641722724,7.1354146040976,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,4,1,234,19.1314348345622,3.69397705249267,4.84150747954845,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,5,1,235,18.2708837681217,2.87425389619501,9.73494744300842,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,6,1,236,0.437382699875161,0.567442166234286,3.04377798736095,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,7,1,237,10.9183050337713,1.71098449768513,8.22054523788393,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,8,1,238,16.3177828531014,0.924897001944072,19.4678273890167,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,9,1,239,17.6438294566236,0.550892481664021,4.51382278650999,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.15,10,1,240,18.9611189558869,0.0374875189049088,19.8371474929154,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,1,1,241,14.8417905415874,0.376343204805131,13.5569755956531,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,2,1,242,7.1350634719478,1.3079156942418,12.6068127471954,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,3,1,243,4.06627305892762,12.3288755562416,4.53238147124648,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,4,1,244,15.4301023729611,0.666724578389537,15.685762681067,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,5,1,245,7.87339080809615,1.5424982138877,9.55522077530622,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,6,1,246,2.37046652410645,4.77554152423531,23.3935751002282,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,7,1,247,5.05561784880701,3.15740376503194,16.8301093652844,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,8,1,248,11.0260905722855,2.09823045085153,16.9364621657878,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,9,1,249,3.96714991258923,1.45058005355617,6.4113524928689,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.3,10,1,250,19.040376466373,0.0489093161439832,16.2237996272743,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,1,1,251,11.223638956761,0.165514657948447,3.86627141945064,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,2,1,252,2.49782096238341,0.376825103542793,4.75136285461485,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,3,1,253,1.75952110553626,1.59374176538834,24.1195426415652,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,4,1,254,0.822175391367637,1.33740465498629,10.8585588522255,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,5,1,255,14.619119746075,0.755875144604153,16.6892088297755,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,6,1,256,5.81863906383514,0.863609765094917,9.35311766713858,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,7,1,257,12.900482416153,0.381067157486386,13.3123339097947,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,8,1,258,11.7701155174756,0.0392835260230314,6.79301023855805,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,9,1,259,14.0208962302888,0.500095215149863,19.7101962212473,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.45,10,1,260,14.6195342381485,0.00252298934858921,8.29711000621319,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,1,1,261,15.5879408692243,0.319145517918299,3.62305518239737,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,2,1,262,3.00380012425594,0.0599198857788345,17.2662755157799,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,3,1,263,12.0220645612571,0.611159647811188,19.308728473261,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,4,1,264,9.10769026288763,4.26780270612563,13.1882012765855,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,5,1,265,19.5504691617563,0.498323164521647,25.990899503231,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,6,1,266,16.0786039281636,6.98632406689637,13.9713309332728,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,7,1,267,19.7954879679717,0.30383925218909,5.43830248340964,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,8,1,268,4.91697875179816,1.71706172156657,15.4161387048662,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,9,1,269,2.80986433906946,0.135897553807627,5.34146599844098,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.6,10,1,270,13.7544247496407,0.136716813030243,5.94665239937603,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,1,1,271,4.79016102908645,1.65142715629449,10.375772209838,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,2,1,272,5.34453279529698,0.631196362944503,18.4184568766505,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,3,1,273,15.4503405457595,1.26159590822779,24.2041281424463,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,4,1,274,13.3424343016697,0.326706876878712,25.9550345018506,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,5,1,275,6.35834758412093,1.23516288881181,11.4426655825227,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,6,1,276,9.88287546511274,0.0515643278174258,22.3403661120683,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,7,1,277,3.40051543368027,2.16162038936815,7.33742954023182,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,8,1,278,1.83907185241114,3.64459796167016,12.1650879643857,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,9,1,279,16.9144031803124,0.772296876816859,9.52941173873842,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.75,10,1,280,1.49630063124932,1.02250609442775,23.8635430186987,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,1,1,281,6.65906099861022,0.543200533815435,12.6353732887655,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,2,1,282,8.78652303349227,0.772551394966536,26.858929971233,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,3,1,283,17.7773642791668,7.21741964771021,24.5007348451763,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,4,1,284,17.41099282871,0.358526223314239,19.4629324413836,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,5,1,285,12.9310021270532,2.76499318347546,5.11794570274651,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,6,1,286,4.30977924680337,0.141546599848142,23.7148077506572,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,7,1,287,3.47199357738718,2.88682929300701,12.3113484196365,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,8,1,288,13.2728990284959,0.608839228975623,6.22560203075409,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,9,1,289,16.6917868113378,139.139669461563,5.75500966049731,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",0.9,10,1,290,1.61895955826622,0.92561725502502,14.7524158023298,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,1,1,291,3.43718945768196,2.35784001549134,8.80287504941225,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,2,1,292,14.3713990195654,1.6921804335826,14.3919463455677,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,3,1,293,10.8340828928398,16.5066695015915,25.5251153949648,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,4,1,294,11.5193872637814,4.15338354938915,24.09535196051,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,5,1,295,13.3193796128733,0.958002359013487,10.8826026488096,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,6,1,296,3.3678824539762,2.87338781283498,13.1974413413554,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,7,1,297,15.4124884206802,2.05712849936498,5.21456210128963,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,8,1,298,8.86319483392872,2.55512915423346,26.4701116327196,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,9,1,299,12.2702021970646,1.16060520523084,17.0927888564765,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.05,10,1,300,5.56578283617273,4.08716268781463,19.123467547819,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,1,1,301,19.8471531226998,0.465529965056279,10.6629098150879,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,2,1,302,4.87533520786092,31.1792125847846,22.6975631285459,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,3,1,303,17.8151622575009,0.303966788476367,7.74379009567201,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,4,1,304,15.6611616849899,0.451847741984809,15.5769473668188,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,5,1,305,18.3553363434738,0.950298953774768,7.61386732198298,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,6,1,306,7.68829707861878,6.12310323393543,4.84817032702267,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,7,1,307,1.12675931428093,8.79061324611185,24.3259383067489,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,8,1,308,2.81854264272843,1.5368859999731,7.27123598009348,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,9,1,309,14.7451141034253,0.387115500196208,23.3649294320494,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.2,10,1,310,1.71568427211605,3.15815463985911,20.0372504107654,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,1,1,311,12.9479961690493,3.17434715596343,23.6153642255813,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,2,1,312,5.44716866873205,0.604221756128449,24.375182049349,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,3,1,313,8.73968689695466,0.507747831011734,10.527463003993,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,4,1,314,5.95519006419927,0.244274155256117,20.6681068595499,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,5,1,315,15.3712727071252,3.45613544711725,6.54982694797218,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,6,1,316,0.401022529765032,0.0253461543753909,12.5379722882062,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,7,1,317,2.11200239532627,0.471004058790072,4.87818775512278,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,8,1,318,8.77425759625621,0.375262309881093,25.6902950070798,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,9,1,319,5.51007765999529,0.961179644884526,26.9505288340151,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.35,10,1,320,7.32373127648607,0.571854075001172,7.80876789987087,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,1,1,321,11.8619198906701,0.0542582275302431,13.5516894701868,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,2,1,322,18.9785192750627,1.54769208601915,11.4158945940435,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,3,1,323,5.58908270583488,1.22998958697141,19.7871575653553,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,4,1,324,1.00213991273195,0.280675561830331,26.6739162672311,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,5,1,325,3.14211423529778,1.18753056478827,4.01336010172963,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,6,1,326,11.1080638871994,0.823841376716104,14.5199836716056,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,7,1,327,19.7080905022798,19.0780252185987,6.18162923678756,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,8,1,328,13.7243177694967,0.260260215758976,23.3513803593814,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,9,1,329,18.4631594796898,1.59999035578286,18.124076474458,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_0.5_1.5",1.5,10,1,330,4.87725055322517,0.359540968382736,11.8148082811385,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,1,1,331,14.7867535926634,5.90136072165337,11.163063922897,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,2,1,332,15.6491671557771,1.8008972681713,3.60293853096664,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,3,1,333,18.7018538634991,1.1366589537547,12.4570493046194,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,4,1,334,13.9723503363086,0.692609090856137,20.2167098913342,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,5,1,335,8.7434395622462,0.203606561097485,21.8082034215331,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,6,1,336,6.60964815584011,0.717148867510907,15.9876304138452,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,7,1,337,3.71533829283435,8.98099811190457,16.6294575612992,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,8,1,338,14.1179477602243,0.151762109394762,24.0048113074154,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,9,1,339,1.89408731234726,0.541262626446367,12.4780359584838,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0,10,1,340,17.9070707777515,0.756381364036023,6.83837551809847,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,1,1,341,16.9273328772513,0.291866701282923,7.48277304321527,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,2,1,342,19.4449081852799,2.01967923138065,15.3516491465271,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,3,1,343,13.1729437423171,0.0223100836644547,10.3438969776034,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,4,1,344,16.1596837002318,0.101407172244145,25.2269621696323,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,5,1,345,14.4301565447822,1.38207251627895,19.6342040318996,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,6,1,346,19.0838172327494,1.36374086262838,14.6578072607517,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,7,1,347,6.89763967671897,1.62243768779768,7.63651563227177,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,8,1,348,6.57649265660439,0.46986242580932,12.7813658136874,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,9,1,349,0.816364438808523,0.413400035390476,7.61780969426036,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.15,10,1,350,14.9191887707217,0.159309869655946,16.2543510720134,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,1,1,351,13.2766832644818,6.08206141218547,24.6943321656436,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,2,1,352,6.76555090940092,0.759175571674166,17.039423564449,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,3,1,353,4.21236608724575,0.0268822187478945,25.2939561177045,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,4,1,354,14.8965044355718,1.62153383896023,5.983622957021,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,5,1,355,11.8514041524148,0.587499739424572,19.9107053596526,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,6,1,356,14.842725369893,0.17469021115222,12.2947442047298,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,7,1,357,18.8274061531527,0.823423779178094,21.1824174765497,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,8,1,358,4.5645881927805,0.0403884797966423,8.18962509557605,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,9,1,359,4.71152490582317,0.730171316554802,3.77644061855972,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.3,10,1,360,8.182257323456,1.4890592267493,6.91056871041656,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,1,1,361,3.45681497645564,3.27022916187937,26.3055907823145,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,2,1,362,2.8755494965706,9.77294660392392,12.1958486270159,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,3,1,363,4.53588649153244,1.66554989132893,25.9818487912416,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,4,1,364,6.48673671830911,0.61840677674199,24.6281643602997,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,5,1,365,16.7307572948979,4.89533788816405,8.22438945807517,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,6,1,366,14.7751900403528,0.501723265589329,17.1183677148074,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,7,1,367,18.0337688363856,0.0586886661983598,13.5601873062551,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,8,1,368,6.30831744552124,1.09206817317758,9.85490624047816,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,9,1,369,11.8081973614404,1.38883730706636,7.90267737396061,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.45,10,1,370,7.11554776029661,0.539211758098973,23.0348908267915,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,1,1,371,4.48980310712941,10.9636285577162,24.4620678350329,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,2,1,372,9.16219637647737,40.5379714761894,22.7733851205558,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,3,1,373,3.8189216402825,10.1535485274303,11.567248698324,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,4,1,374,5.8150520632742,2.02408914338807,3.05142365768552,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,5,1,375,3.07422716978472,0.637727903614489,12.4884585477412,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,6,1,376,12.8935186309973,0.226866442987859,22.017447816208,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,7,1,377,18.9982473630458,0.880448071350788,8.81187241896987,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,8,1,378,8.34706086164806,2.44851460512341,19.4685058426112,NA,NA,NA,NA,NA,NA,55,3,30
"SM","additive","beta_2_2",0.6,9,1,379,14.0834888357669,16.866631302698,17.0434451960027,NA,NA,NA,NA,NA,NA,55,3,30
